last_payment_amnt,total_received_principal,term_ordinal,total_payment_investors,total_payment,term_since_last_pay_mth,purpose_small_business,inquiries_last_6mths,interest_rate,purpose_credit_card,funded_amount,installment,loan_amount,funded_amount_investors,interest_rate,revolving_utillization,purpose_small_business,debt_to_income_ratio,verification_status_Verified,purpose_major_purchase,repay_fail
185.63,5500.0,0,6449.46,6449.459998,36.0,0,0.0,10.65,0,5500.0,179.16,5500.0,5500.0,10.65,0.409,0,22.3,0,0,0
898.58,25000.0,0,28342.77,29039.72199,36.0,0,2.0,9.99,0,25000.0,806.57,25000.0,24400.0,9.99,0.0,0,16.46,1,0,0
5292.55,10500.0,0,12487.65,12487.64958,22.0,0,0.0,14.27,0,10500.0,360.25,10500.0,10500.0,14.27,0.958,0,9.06,1,0,0
351.49,10000.0,0,12367.53,12398.53093,37.0,0,1.0,14.54,0,10000.0,344.41,10000.0,9975.0,14.54,0.273,0,15.86,1,0,0
25.42,5332.52,1,12691.33,12691.33,35.0,0,1.0,21.74,0,12800.0,351.64,12800.0,12800.0,21.74,0.715,0,6.49,1,0,1
3535.51,11000.0,0,12967.17,13086.13934,27.0,0,1.0,12.53,0,11000.0,368.13,11000.0,10900.0,12.53,0.312,0,11.33,0,0,0
14.64,3000.0,0,3206.33,3206.331152,14.0,0,1.0,7.49,0,3000.0,93.31,3000.0,3000.0,7.49,0.342,0,24.03,0,0,0
229.67,7000.0,0,7797.71,7797.710222,36.0,0,0.0,7.14,0,7000.0,216.59,7000.0,7000.0,7.14,0.137,0,13.15,1,1,0
331.74,13800.0,0,15302.43,15700.6331,27.0,0,1.0,11.83,1,13800.0,457.25,13800.0,13450.0,11.83,0.596,0,20.86,0,0,0
5189.7,9875.0,1,13627.66,13662.24971,37.0,0,0.0,16.45,0,9875.0,242.51,16000.0,9850.0,16.45,0.425,0,18.57,0,0,0
6949.47,8000.0,0,8563.86,8563.860478,7.0,0,2.0,12.99,0,8000.0,269.52,8000.0,8000.0,12.99,0.715,0,17.46,1,0,0
2016.87,5000.0,0,5750.96,5750.964991,24.0,0,0.0,10.59,0,5000.0,162.73,5000.0,5000.0,10.59,0.868,0,7.66,0,0,0
377.12,12733.96,1,20442.36,20442.36,54.0,0,0.0,16.77,0,15250.0,377.12,15250.0,15250.0,16.77,0.774,0,20.9,1,0,1
952.34,25000.0,0,30777.455,31289.70626,36.0,0,0.0,15.2,0,25000.0,821.53,25000.0,24975.0,15.2,0.807,0,15.42,1,0,0
774.17,6400.0,0,7002.36,7002.364354,34.0,0,0.0,5.99,1,6400.0,194.68,6400.0,6400.0,5.99,0.391,0,11.43,0,0,0
600.25,5300.36,0,2099.72,8191.43,20.0,0,0.0,11.89,0,15000.0,497.46,15000.0,3867.030659,11.89,0.822,0,19.17,1,0,1
177.79,5000.0,0,6203.95,6203.945619,37.0,1,0.0,14.59,0,5000.0,172.33,5000.0,5000.0,14.59,0.738,1,17.71,0,0,0
255.83,1925.0,0,2303.8,2303.804722,33.0,0,2.0,12.18,0,1925.0,64.11,1925.0,1925.0,12.18,0.462,0,8.36,0,0,0
3638.74,3600.0,0,3638.41,3638.41,1.0,0,0.0,12.69,0,3600.0,120.77,3600.0,3600.0,12.69,0.0016,0,24.06,1,0,0
5040.31,10400.0,0,11524.3,11664.49756,21.0,0,0.0,9.32,0,10400.0,332.25,10400.0,10275.0,9.32,0.247,0,5.41,1,0,0
264.61,1947.16,0,2990.47,2990.47,11.0,0,1.0,11.71,0,8000.0,264.61,8000.0,8000.0,11.71,0.52,0,19.78,0,0,1
36.46,6650.0,0,6863.37,7692.42,34.0,0,0.0,9.76,1,6650.0,213.83,6650.0,5951.49,9.76,0.266,0,15.63,0,0,0
84.84,2525.0,0,2948.87,2948.86692,37.0,0,0.0,10.37,0,2525.0,81.92,2525.0,2525.0,10.37,0.45,0,5.93,1,0,0
2750.99,10000.0,0,11188.48,11188.47537,29.0,0,2.0,7.88,1,10000.0,312.81,10000.0,10000.0,7.88,0.627,0,19.77,0,0,0
592.07,16000.0,0,19652.28,19713.88487,36.0,0,1.0,14.09,1,16000.0,547.55,16000.0,15950.0,14.09,0.584,0,15.17,1,0,0
401.2,12000.0,0,14047.59,14346.47905,36.0,0,0.0,11.99,0,12000.0,398.52,12000.0,11750.0,11.99,0.508,0,9.27,0,0,0
6740.98,20000.0,0,22605.25,22605.25261,27.0,0,0.0,8.88,0,20000.0,634.88,20000.0,20000.0,8.88,0.357,0,14.14,1,0,0
2815.62,18000.0,0,18591.05,20127.05685,32.0,0,1.0,7.51,0,18000.0,560.0,18000.0,16662.73641,7.51,0.243,0,10.02,1,0,0
464.99,12000.0,0,15185.66,15185.65799,37.0,0,2.0,15.99,0,12000.0,421.83,12000.0,12000.0,15.99,0.457,0,5.43,1,0,0
3595.14,10000.0,0,12238.57,12238.56903,26.0,0,2.0,14.91,0,10000.0,346.22,10000.0,10000.0,14.91,0.885,0,6.36,1,0,0
1522.2,9000.0,0,9744.85,9744.846807,32.0,0,1.0,5.42,0,9000.0,271.44,9000.0,9000.0,5.42,0.094,0,2.06,1,0,0
564.44,17600.0,0,19262.27,19825.49807,36.0,0,0.0,7.9,1,17600.0,550.71,17600.0,17100.0,7.9,0.704,0,17.3,1,0,0
2745.83,5000.0,0,5692.96,5706.897913,19.0,0,0.0,11.48,0,5000.0,164.85,5000.0,4989.311356,11.48,0.239,0,16.4,0,0,0
127.64,3500.0,0,4124.47,4124.474863,37.0,0,0.0,10.99,0,3500.0,114.57,3500.0,3500.0,10.99,0.087,0,18.02,0,0,0
6066.08,7500.0,0,7988.62,7988.623293,9.0,0,0.0,9.63,0,7500.0,240.71,7500.0,7500.0,9.63,0.498,0,20.97,1,0,0
763.88,20000.0,0,22687.77,22916.94259,19.0,0,1.0,14.22,0,20000.0,685.7,20000.0,19800.0,14.22,0.852,0,10.17,0,0,0
682.27,2425.0,0,2752.24,2752.243159,28.0,0,1.0,8.49,0,2425.0,76.55,2425.0,2425.0,8.49,0.602,0,24.87,0,0,0
419.41,12000.0,0,14657.92,14657.91765,37.0,0,1.0,13.49,0,12000.0,407.17,12000.0,12000.0,13.49,0.718,0,20.56,0,0,0
233.1,995.51,0,1661.1,1668.02,7.0,0,1.0,12.18,0,7000.0,233.1,7000.0,6953.55,12.18,0.582,0,19.36,0,0,1
8017.8550000000005,25650.0,1,30777.455,31621.80881,15.0,0,1.0,20.11,0,25650.0,681.14,29550.0,25650.0,20.11,0.998,0,8.38,1,0,0
1944.79,19200.0,0,13012.83,23530.75585,35.0,0,0.0,13.79,1,19200.0,654.25,19200.0,11374.17895,13.79,0.558,0,11.43,1,0,0
88.4,2400.0,0,2897.83,2897.82868,37.0,0,1.0,12.68,0,2400.0,80.5,2400.0,2400.0,12.68,0.709,0,5.29,1,0,0
3353.61,20000.0,0,24357.77,24480.16777,32.0,0,0.0,13.85,0,20000.0,682.1,20000.0,19900.0,13.85,0.421,0,12.15,1,0,0
56.56,1600.0,0,1874.54,1874.535831,36.0,0,0.0,10.59,0,1600.0,52.08,1600.0,1600.0,10.59,0.837,0,24.03,1,0,0
4237.76,10000.0,1,12870.27,12870.26607,28.0,0,1.0,15.99,0,10000.0,243.13,10000.0,10000.0,15.99,0.829,0,17.77,1,0,0
2486.62,8650.0,0,10143.17,10172.56674,29.0,0,1.0,11.49,1,8650.0,285.21,8650.0,8625.0,11.49,0.814,0,4.66,0,0,0
8017.8550000000005,13000.0,1,17051.69,17051.68933,30.0,0,1.0,15.27,0,13000.0,311.12,13000.0,13000.0,15.27,0.685,0,13.5,0,0,0
193.55,5999.99,0,544.75,6933.194512,36.0,0,1.0,9.64,0,6000.0,192.6,6000.0,502.69,9.64,0.293,0,2.87,0,0,0
5439.99,16000.0,1,21379.3,21412.76,45.0,0,0.0,12.99,1,16000.0,363.97,16000.0,15975.0,12.99,0.687,0,21.96,1,0,0
8017.8550000000005,22750.0,1,4903.24,23483.91563,4.0,0,0.0,13.06,0,22750.0,518.34,22750.0,4750.0,13.06,0.602,0,14.22,1,0,0
170.32,5000.0,0,5598.2,5718.845926,36.0,0,3.0,8.94,0,5000.0,158.86,5000.0,4901.176177,8.94,0.533,0,20.14,0,0,0
872.88,1013.64,0,1719.58,1741.36,2.0,0,1.0,18.43,0,24000.0,821.53,24000.0,23700.0,18.43,0.39,0,7.09,1,1,1
398.47,10000.0,0,13204.69,13204.69417,37.0,1,4.0,19.04,0,10000.0,366.77,10000.0,10000.0,19.04,0.813,1,23.41,1,0,0
1896.33,10000.0,1,12697.38,12793.33,53.0,0,2.0,10.36,0,10000.0,214.25,10000.0,9925.0,10.36,0.757,0,11.66,1,0,0
7646.39,14800.0,1,21019.23,21019.23003,37.0,0,1.0,17.58,0,14800.0,372.45,14800.0,14800.0,17.58,0.961,0,21.25,1,0,0
5485.55,7400.0,0,8205.42,8205.421805,13.0,0,0.0,12.53,0,7400.0,247.66,7400.0,7400.0,12.53,0.658,0,7.47,0,0,0
27.84,1000.0,1,1497.12,1497.12,61.0,0,0.0,17.19,0,1000.0,24.96,1000.0,1000.0,17.19,0.982,0,20.73,1,0,0
114.84,3200.0,0,3451.2,3584.050826,36.0,0,0.0,7.51,0,3200.0,99.56,3200.0,3087.470001,7.51,0.501,0,14.65,1,1,0
183.5,3000.0,0,3284.6,3284.60225,36.0,0,1.0,5.99,0,3000.0,91.26,3000.0,3000.0,5.99,0.25,0,19.24,0,0,0
673.72,8464.18,1,14854.83,17179.15,22.0,1,0.0,12.42,0,29812.5,673.72,29550.0,27575.0,12.42,0.032,1,0.94,1,0,1
174.05,1560.63,0,2429.14,2429.14,14.0,0,5.0,18.21,0,4800.0,174.05,4800.0,4800.0,18.21,0.592,0,13.27,1,0,1
818.03,24000.0,0,28081.42,28436.88316,36.0,0,2.0,11.36,0,24000.0,789.87,24000.0,23700.0,11.36,0.696,0,20.16,0,0,0
531.14,1723.81,0,2653.9,2653.9,5.0,0,5.0,15.33,0,15250.0,531.14,15250.0,15250.0,15.33,0.911,0,23.0,1,0,1
203.84,4635.25,0,5840.46,5850.87,15.0,0,0.0,6.17,0,14000.0,426.99,14000.0,13975.0,6.17,0.404,0,22.85,1,0,1
4057.23,14000.0,0,16672.81,16672.80698,29.0,0,3.0,12.42,1,14000.0,467.82,14000.0,14000.0,12.42,0.786,0,14.57,1,0,0
84.34,324.62,0,218.08,599.36,6.0,0,2.0,15.96,0,2400.0,84.34,2400.0,875.0,15.96,0.77,0,15.86,0,0,1
2489.42,9225.0,0,9531.84,10078.07276,28.0,0,2.0,6.17,0,9225.0,281.36,15000.0,8725.0,6.17,0.254,0,3.98,1,0,0
61.84,900.0,0,1059.83,1090.112542,35.0,0,0.0,12.92,0,900.0,30.29,900.0,875.0,12.92,0.506,0,25.11,0,0,0
406.36,2044.64,0,2843.75,2843.75,14.0,0,3.0,13.35,0,6000.0,203.18,6000.0,6000.0,13.35,0.0,0,0.0,1,0,1
261.98,406.6,0,878.54,878.54,3.0,0,1.0,8.49,0,8300.0,261.98,8300.0,8300.0,8.49,0.416,0,2.88,0,0,1
2037.42,7000.0,1,9959.12,9959.117365,48.0,0,3.0,15.58,0,7000.0,168.67,7000.0,7000.0,15.58,0.54,0,2.16,0,0,0
1109.99,6800.0,0,7993.22,7993.216072,33.0,0,0.0,10.99,0,6800.0,222.6,6800.0,6800.0,10.99,0.687,0,7.62,1,0,0
8017.8550000000005,26008.03,1,30777.455,32150.9887785,42.0,0,2.0,21.67,0,29812.5,821.53,29550.0,27575.0,21.67,0.307,0,19.81,1,0,0
241.54,14725.0,0,15490.69,15490.68771,7.0,0,2.0,19.41,0,14725.0,542.86,14725.0,14725.0,19.41,0.278,0,2.14,1,1,0
136.98,4000.0,0,682.84,4912.475579,36.0,0,5.0,13.87,0,4000.0,136.46,4000.0,659.6747954,13.87,0.742,0,10.21,1,0,0
2239.34,7000.0,0,7474.73,7474.730439,16.0,0,0.0,6.92,0,7000.0,215.89,7000.0,7000.0,6.92,0.185,0,25.82,1,0,0
103.04,1038.39,1,2235.88,2235.88,21.0,0,0.0,16.4,0,4200.0,103.04,4200.0,4200.0,16.4,0.917,0,2.95,1,0,1
217.42,6000.0,0,6775.9,7070.500842,37.0,0,0.0,10.99,0,6000.0,196.41,6000.0,5750.0,10.99,0.614,0,18.69,1,0,0
2470.85,5000.0,1,7091.42,7091.420817,39.0,0,1.0,17.14,0,5000.0,124.64,5000.0,5000.0,17.14,0.633,0,4.17,1,0,0
360.02,11000.0,0,12316.23,12316.23482,36.0,0,0.0,7.49,0,11000.0,342.12,11000.0,11000.0,7.49,0.312,0,22.6,1,0,0
593.53,16000.0,0,19467.56,19682.84122,37.0,0,0.0,13.98,1,16000.0,546.69,16000.0,15825.0,13.98,0.379,0,8.71,1,0,0
184.04,2446.52,1,7089.39,7089.39,24.0,0,0.0,13.49,0,8000.0,184.04,8000.0,8000.0,13.49,0.846,0,14.45,0,0,1
192.38,8000.0,0,8998.53,8998.530713,23.0,0,1.0,12.42,0,8000.0,267.33,8000.0,8000.0,12.42,0.719,0,13.32,0,0,0
258.84,9700.0,1,13962.94,13962.94001,60.0,0,3.0,15.23,0,9700.0,231.94,9700.0,9700.0,15.23,0.277,0,15.05,1,0,0
5465.3,15000.0,0,16075.0,16074.9983,19.0,0,1.0,6.03,0,15000.0,456.54,15000.0,15000.0,6.03,0.077,0,9.35,1,0,0
112.97,3000.0,0,3614.34,3614.342992,36.0,0,1.0,12.53,1,3000.0,100.4,3000.0,3000.0,12.53,0.864,0,7.97,0,0,0
561.44,21735.71,1,30263.18,30293.46,55.0,0,2.0,12.42,0,25000.0,561.44,25000.0,24975.0,12.42,0.631,0,14.27,1,0,1
8017.8550000000005,26008.03,1,30777.455,32150.9887785,1.0,0,0.0,11.49,0,29812.5,769.57,29550.0,27575.0,11.49,0.331,0,17.13,1,0,0
1465.39,4400.0,0,5364.4,5426.055191,28.0,0,3.0,15.23,0,4400.0,153.03,4400.0,4350.0,15.23,0.326,0,23.08,1,1,0
12.75,4500.0,0,4773.56,4773.564533,21.0,0,1.0,6.76,0,4500.0,138.46,4500.0,4500.0,6.76,0.318,0,11.39,0,0,0
164.07,4300.0,0,4826.6,4826.595324,37.0,0,1.0,7.66,0,4300.0,134.08,4300.0,4300.0,7.66,0.306,0,3.49,0,1,0
817.34,1400.0,0,1478.9,1478.900477,10.0,0,1.0,7.9,0,1400.0,43.81,1400.0,1400.0,7.9,0.099,0,10.0,0,0,0
7933.17,14400.0,0,16413.77,16499.70851,19.0,0,3.0,11.83,0,14400.0,477.13,14400.0,14325.0,11.83,0.301,0,11.52,0,0,0
431.49,12951.06,1,24732.88,28501.89,35.0,0,0.0,18.99,0,29812.5,778.06,29550.0,27575.0,18.99,0.545,0,11.12,1,0,1
3179.21,10925.0,0,13058.43,13058.43057,28.0,0,0.0,12.69,0,10925.0,366.48,10925.0,10925.0,12.69,0.836,0,20.96,1,0,0
63.13,931.82,0,1191.36,1191.36,18.0,1,0.0,8.49,0,2000.0,63.13,2000.0,2000.0,8.49,0.557,1,8.63,1,0,1
2042.52,4500.0,0,4846.02,4846.023332,18.0,0,1.0,6.62,0,4500.0,138.17,4500.0,4500.0,6.62,0.113,0,9.43,1,0,0
354.37,10000.0,0,12140.22,12140.21827,36.0,0,0.0,13.06,0,10000.0,337.23,10000.0,10000.0,13.06,0.974,0,19.59,0,0,0
86.62,342.25,0,616.52,616.52,7.0,0,5.0,14.96,0,2500.0,86.62,2500.0,2500.0,14.96,0.319,0,11.21,0,0,1
102.51,709.99,0,1151.87,1151.87,11.0,0,3.0,13.98,0,3000.0,102.51,3000.0,3000.0,13.98,0.664,0,23.96,1,0,1
139.99,4000.0,0,4686.46,4686.462753,37.0,0,3.0,10.59,0,4000.0,130.18,4000.0,4000.0,10.59,0.501,0,22.66,0,0,0
295.47,8000.0,0,9659.45,9659.454029,36.0,0,3.0,12.68,0,8000.0,268.33,8000.0,8000.0,12.68,0.434,0,12.92,1,0,0
1214.21,4800.0,0,5279.92,5570.021124,30.0,0,0.0,10.37,0,4800.0,155.72,4800.0,4550.0,10.37,0.773,0,18.45,0,0,0
8017.8550000000005,10000.0,0,10161.8,10187.27373,3.0,0,1.0,7.66,0,10000.0,311.8,10000.0,9975.0,7.66,0.383,0,9.17,1,1,0
216.82,6000.0,0,7328.92,7328.918454,36.0,0,0.0,13.49,0,6000.0,203.59,6000.0,6000.0,13.49,0.895,0,19.85,1,1,0
4326.93,8000.0,0,8187.4,8911.453242,20.0,0,0.0,9.32,0,8000.0,255.58,8000.0,7350.0,9.32,0.256,0,1.94,0,0,0
6450.74,7500.0,0,2447.74,7895.848431,7.0,0,3.0,9.76,1,7500.0,241.16,7500.0,2325.0,9.76,0.254,0,12.32,0,0,0
78.91,960.35,0,1265.78,1265.78,16.0,0,0.0,8.49,0,2500.0,78.91,2500.0,2500.0,8.49,0.878,0,12.19,1,0,1
293.17,8000.0,0,9771.92,9771.918186,37.0,0,0.0,13.49,0,8000.0,271.45,8000.0,8000.0,13.49,0.835,0,14.79,0,0,0
8017.8550000000005,10000.0,0,2843.62,10435.30342,7.0,0,3.0,8.07,0,10000.0,313.67,10000.0,2725.0,8.07,0.056,0,0.72,0,0,0
2069.45,22000.0,0,24479.53,24479.52677,35.0,0,0.0,6.99,1,22000.0,679.2,22000.0,22000.0,6.99,0.88,0,6.44,1,0,0
318.37,4800.0,0,5617.48,5737.00227,35.0,0,0.0,11.99,0,4800.0,159.41,4800.0,4700.0,11.99,0.852,0,16.96,1,0,0
7775.57,12000.0,0,12480.62,13097.574,15.0,0,1.0,8.88,0,12000.0,380.93,12000.0,11437.13662,8.88,0.087,0,4.81,0,0,0
105.62,3000.0,0,3447.18,3447.176873,36.0,0,0.0,9.25,0,3000.0,95.75,3000.0,3000.0,9.25,0.738,0,24.43,1,0,0
567.64,17000.0,0,20239.5,20324.17864,37.0,0,0.0,11.99,1,17000.0,564.57,17000.0,16931.31958,11.99,0.502,0,22.27,1,0,0
105.08,3000.0,0,3647.09,3647.088972,36.0,0,2.0,13.16,0,3000.0,101.32,3000.0,3000.0,13.16,0.539,0,0.56,0,0,0
672.08,19999.99,0,13979.04,23986.65861,36.0,0,1.0,12.21,0,20000.0,666.3,20000.0,12418.05,12.21,0.177,0,13.85,0,0,0
396.52,10000.0,0,12366.6,12389.54876,36.0,0,1.0,14.42,0,10000.0,343.83,10000.0,9982.487915,14.42,0.301,0,3.68,1,0,0
270.33,6000.0,0,5801.84,6746.419759,32.0,0,0.0,8.0,1,6000.0,188.02,6000.0,5181.94,8.0,0.093,0,16.96,1,0,0
143.54,6075.0,1,8336.26,8336.260261,60.0,0,2.0,13.23,0,6075.0,138.95,6075.0,6075.0,13.23,0.0,0,16.13,0,0,0
8017.8550000000005,18000.0,0,18635.53,19032.03554,9.0,0,0.0,8.49,0,18000.0,568.14,18000.0,17625.0,8.49,0.671,0,12.63,1,0,0
2432.15,12000.0,0,14565.68,14565.67523,24.0,0,1.0,18.79,0,12000.0,438.6,12000.0,12000.0,18.79,0.991,0,10.43,1,0,0
2481.21,3500.0,0,3847.8,3847.804081,14.0,0,1.0,10.75,0,3500.0,114.18,3500.0,3500.0,10.75,0.618,0,7.72,0,0,0
682.38,20000.0,0,24429.92,24429.91659,37.0,0,0.0,13.49,0,20000.0,678.61,20000.0,20000.0,13.49,0.709,0,20.95,1,0,0
1939.78,6000.0,0,7154.64,7205.237404,28.0,0,1.0,13.23,0,6000.0,202.83,6000.0,5964.160068,13.23,0.341,0,4.38,0,0,0
1305.94,12250.0,0,15485.1,15485.10243,34.0,0,1.0,15.99,0,12250.0,430.62,12250.0,12250.0,15.99,0.816,0,24.41,1,0,0
2200.6,10000.0,0,11388.97,11388.97012,31.0,0,0.0,8.94,1,10000.0,317.72,10000.0,10000.0,8.94,0.339,0,23.64,0,0,0
8017.8550000000005,12250.0,0,1634.41,13128.88362,9.0,1,2.0,10.59,0,12250.0,398.69,12250.0,1525.0,10.59,0.081,1,17.12,0,0,0
280.49,7500.0,0,8950.84,8950.839842,36.0,0,3.0,11.86,1,7500.0,248.61,7500.0,7500.0,11.86,0.703,0,21.45,0,0,0
368.81,11525.0,0,12904.05,12904.04859,36.0,1,0.0,7.49,0,11525.0,358.45,11525.0,11525.0,7.49,0.0,1,26.12,0,0,0
827.01,8000.0,0,9487.85,9490.455817,20.0,0,1.0,15.65,0,8000.0,279.88,8000.0,7998.34151,15.65,0.2841,0,24.7,0,0,0
398.15,12225.0,0,13706.95,13706.94908,37.0,0,2.0,7.49,0,12225.0,380.22,12225.0,12225.0,7.49,0.23,0,12.03,1,0,0
3610.96,16000.0,0,18727.71,18757.02012,30.0,0,2.0,10.99,1,16000.0,523.77,16000.0,15975.0,10.99,0.267,0,21.35,0,0,0
315.74,2298.58,1,4402.85,4488.02,13.0,0,0.0,10.99,0,14525.0,315.74,21000.0,14250.0,10.99,0.479,0,5.97,1,0,1
2702.57,7600.0,0,8252.42,8252.421939,26.0,0,0.0,6.03,0,7600.0,231.32,7600.0,7600.0,6.03,0.221,0,3.76,0,0,0
420.57,15974.98,1,23154.31,23919.00359,60.0,0,0.0,17.19,0,15975.0,398.66,25000.0,15614.01267,17.19,0.813,0,15.75,1,0,0
277.49,8000.0,0,9244.17,9244.173877,36.0,0,0.0,9.63,0,8000.0,256.76,8000.0,8000.0,9.63,0.897,0,13.45,1,0,0
96.69,3000.0,0,3359.94,3359.94,36.0,0,0.0,7.51,0,3000.0,93.34,3000.0,3000.0,7.51,0.478,0,3.35,0,0,0
8017.8550000000005,15200.0,0,17575.55,17606.24821,15.0,0,0.0,16.0,0,15200.0,534.4,15200.0,15173.9127,16.0,0.757,0,13.91,0,0,0
2203.46,4200.0,0,4808.49,4837.283065,21.0,0,1.0,11.89,0,4200.0,139.29,4200.0,4175.0,11.89,0.207,0,12.32,0,0,0
970.11,5000.0,0,5792.31,5850.816241,32.0,0,2.0,10.75,0,5000.0,163.11,5000.0,4950.0,10.75,0.472,0,22.32,1,0,0
2618.85,3000.0,0,3235.09,3235.094392,8.0,0,5.0,14.42,0,3000.0,103.15,3000.0,3000.0,14.42,0.219,0,4.7,0,0,0
2571.77,10000.0,0,11819.56,11819.55603,30.0,0,1.0,11.71,0,10000.0,330.76,10000.0,10000.0,11.71,0.474,0,22.26,0,0,0
172.89,928.41,0,0.0,1556.0,8.0,0,5.0,14.82,0,5000.0,172.89,5000.0,0.001123457,14.82,0.64,0,18.51,1,0,1
832.79,1701.05,1,5224.02,5228.04,5.0,0,0.0,18.64,0,29812.5,821.53,29550.0,27575.0,18.64,0.762,0,22.9,1,0,1
3416.05,20000.0,1,25607.22,25800.73,43.0,0,0.0,11.71,0,20000.0,441.97,20000.0,19850.0,11.71,0.248,0,11.8,1,0,0
1363.2,4000.0,0,5118.68,5118.676867,27.0,0,0.0,18.07,0,4000.0,144.76,4000.0,4000.0,18.07,0.922,0,1.38,1,0,0
63.12,9500.0,1,12891.39,12891.38998,61.0,0,3.0,12.68,0,9500.0,214.61,9500.0,9500.0,12.68,0.137,0,12.64,0,0,0
2806.56,5000.0,0,5141.16,5440.385581,19.0,0,0.0,7.51,0,5000.0,155.56,5000.0,4725.0,7.51,0.02,0,4.15,0,0,0
246.39,10500.0,0,12546.24,12546.23608,22.0,0,2.0,14.65,0,10500.0,362.19,10500.0,10500.0,14.65,0.522,0,10.77,0,0,0
8017.8550000000005,16000.0,1,20765.96,20765.95538,36.0,0,1.0,13.23,0,16000.0,365.94,16000.0,16000.0,13.23,0.81,0,21.35,1,0,0
331.59,10000.0,0,11726.31,11726.31037,37.0,0,1.0,10.65,1,10000.0,325.74,10000.0,10000.0,10.65,0.71,0,12.99,0,0,0
3173.27,4800.0,1,5402.07,5407.566305,23.0,0,1.0,7.88,0,4800.0,97.06,4800.0,4796.161738,7.88,0.766,0,21.14,0,0,0
701.32,7200.0,0,8347.02,8347.020465,35.0,0,3.0,9.91,1,7200.0,232.02,7200.0,7200.0,9.91,0.62,0,5.6,0,0,0
199.89,7000.0,0,7785.48,7785.480924,36.0,0,0.0,7.29,0,7000.0,217.07,7000.0,7000.0,7.29,0.263,0,3.05,0,0,0
3257.8,8250.0,1,10184.83,10184.83,42.0,0,0.0,9.63,0,8250.0,173.79,8250.0,8250.0,9.63,0.262,0,28.75,0,0,0
364.09,11000.0,0,12841.6,12990.86196,37.0,0,3.0,11.14,0,11000.0,360.84,11000.0,10875.68736,11.14,0.345,0,10.39,0,0,0
3455.56,10800.0,0,12829.94,12829.93928,27.0,0,1.0,12.42,0,10800.0,360.89,10800.0,10800.0,12.42,0.322,0,11.41,1,0,0
34.19,7999.99,0,5556.25,9696.404374,28.0,0,1.0,13.99,0,8000.0,273.39,8000.0,4586.523849,13.99,0.957,0,11.98,0,0,0
2375.97,10000.0,0,10993.75,11021.30568,26.0,0,2.0,7.51,0,10000.0,311.11,10000.0,9975.0,7.51,0.257,0,4.63,1,0,0
8017.8550000000005,16000.0,0,17302.37,17302.3715,10.0,0,0.0,11.99,0,16000.0,531.36,16000.0,16000.0,11.99,0.353,0,10.9,0,0,0
318.01,15000.0,1,19085.91,19117.77058,60.0,0,3.0,9.99,0,15000.0,318.64,15000.0,14975.0,9.99,0.454,0,12.88,1,0,0
8017.8550000000005,21000.0,0,22514.14,22540.98397,9.0,0,0.0,11.99,0,21000.0,697.41,21000.0,20975.0,11.99,0.786,0,8.77,1,0,0
224.24,6000.0,0,7379.77,7393.371359,37.0,0,1.0,14.11,0,6000.0,205.38,6000.0,5990.238087,14.11,0.589,0,7.98,1,0,0
1962.97,5500.0,0,6692.36,6692.355091,27.0,0,0.0,14.46,0,5500.0,189.21,5500.0,5500.0,14.46,0.697,0,20.82,0,0,0
3944.13,4800.0,1,5836.42,5838.254471,17.0,0,4.0,16.82,0,4800.0,118.83,4800.0,4799.194943,16.82,0.724,0,21.65,0,0,0
445.46,11200.0,0,13955.77,13955.77476,36.0,0,4.0,14.83,0,11200.0,387.32,11200.0,11200.0,14.83,0.677,0,19.48,1,0,0
242.49,10000.0,1,13038.13,13304.21,60.0,0,1.0,11.86,0,10000.0,221.74,10000.0,9800.0,11.86,0.554,0,10.73,1,0,0
540.32,7347.78,0,11149.82,11149.82,21.0,1,0.0,17.74,0,15000.0,540.32,15000.0,15000.0,17.74,0.115,1,7.15,1,0,1
295.05,9250.0,0,10419.64,10419.64,36.0,0,1.0,7.9,0,9250.0,289.44,9250.0,9250.0,7.9,0.477,0,24.56,1,0,0
8012.45,8400.0,0,8523.5,8523.5,4.0,0,0.0,6.03,0,8400.0,255.66,8400.0,8400.0,6.03,0.084,0,6.57,0,1,0
1779.39,4000.0,0,4775.58,4775.5816,24.0,0,4.0,13.85,0,4000.0,136.42,4000.0,4000.0,13.85,0.85,0,18.18,0,0,0
165.73,4800.0,0,5213.26,5240.555851,37.0,0,0.0,5.79,0,4800.0,145.57,4800.0,4775.0,5.79,0.611,0,11.71,1,0,0
810.56,26008.03,1,30777.455,32150.9887785,47.0,0,1.0,13.99,0,29812.5,697.9,29550.0,27575.0,13.99,0.462,0,7.32,1,0,0
66.84,2250.0,0,2651.67,2651.670337,37.0,0,2.0,10.62,0,2250.0,73.26,2250.0,2250.0,10.62,0.919,0,13.86,0,0,0
2216.51,3000.0,0,3443.18,3443.178792,15.0,0,4.0,13.92,0,3000.0,102.42,3000.0,3000.0,13.92,0.646,0,9.31,0,0,0
78.52,10000.0,0,11924.91,11924.90833,35.0,0,0.0,13.48,0,10000.0,339.25,10000.0,10000.0,13.48,0.844,0,14.13,0,0,0
174.11,5000.0,0,5815.46,5815.460782,37.0,0,0.0,9.91,0,5000.0,161.13,5000.0,5000.0,9.91,0.518,0,15.38,1,0,0
